frame,ball_x,ball_y,ball_z
545,4.273290279039257,11.894559028107432,2.9585351833061093
546,4.2575181232855135,12.035419563133425,2.844465974195424
547,4.242439101687152,12.170089742858817,2.7247534236025217
548,4.228019521767217,12.298870473539221,2.5996189351098167
549,3.9631515702051052,11.425847362568895,2.6842460323791664
550,3.7488599236268136,10.719527255332878,2.7427920459822035
551,3.5688217327287073,10.126108910137283,2.78190623500004
552,3.4135383894494877,9.614284257014962,2.8054581736803788
553,3.2769926539186254,9.164220056647062,2.8158999863680605
554,3.155132350414122,8.762560057232818,2.8148846940374583
555,3.04509972727852,8.39988491140437,2.803580903798257
556,2.9448054450631043,8.069308011647953,2.7828471827792125
557,2.8526772702900076,7.76564716754026,2.7533353237755995
558,2.767503933438235,7.484909950857324,2.7155548918457177
559,2.688333898173449,7.223960031945427,2.6699154322067393
560,2.614407348980146,6.9802930062467565,2.616755153676611
561,2.5451090839478177,6.751881125660351,2.5563610755816106
562,2.479935012294429,6.537062872059363,2.4889835793369772
563,2.41846776501882,6.334462568312345,2.414847158515832
564,2.3603585661349276,6.14293062461582,2.3341584924866243
565,2.3053135027428744,5.961498283697743,2.2471125666961793
566,2.253082949884596,5.789342764409328,2.1538973155569523
567,2.2034533017300575,5.625760007142156,2.054697110021268
568,2.1562404199603664,5.470143079245226,1.9496953158182602
569,2.111284383576964,5.321964870032437,1.8390760886406146
570,2.0684452421523196,5.180764093202817,1.7230255358664075
571,2.0275995556114053,5.0461338817206025,1.6017323519188056
572,1.9886375600292852,4.917712446087846,1.4753880202659362
573,1.9514608385248826,4.7951753974489515,1.344186665481158
574,1.9159804043940833,4.678229429464659,1.2083246312595322
575,1.8821151237426093,4.56660711920075,1.0679998533755422
576,1.8497904195147203,4.460062655516893,0.9234110895488823
577,1.8189372096664136,4.358368339211986,0.7747570608229598
578,1.7894910404685347,4.261311726331201,0.6222355514122503
579,2.06339955287206,5.173994493446702,1.2963547329887943
580,2.2758471059725425,5.8818849453688875,1.8094484470812746
581,2.4497014505217036,6.461180064260333,2.219364703668629
582,2.597068181688123,6.9522165596270336,2.5567154008816275
583,2.7251404637302796,7.378962569597071,2.8396782698174
584,2.8385436766313874,7.756830191315567,3.0799300391493505
585,2.9404283472222805,8.09631720566785,3.2854124297475202
586,3.033036658812989,8.404894727917261,3.4617662046689617
587,3.1180203053754,8.688066320590801,3.613136132201583
588,3.1966301606360346,8.949999984470985,3.7426517147725566
589,3.269835179359443,9.193924346181921,3.8527289918522643
590,3.3384000088363908,9.42238726522269,3.945268028099347
591,3.402937386274691,9.637430425823661,4.021786782699553
592,3.463944540004957,9.840710628369365,4.083514697972817
593,3.521829110042074,10.033586158564407,4.131459968345811
594,3.5769280121170177,10.217179643737662,4.166459145830424
595,3.629521441099794,10.39242471324969,4.189214612747049
596,3.6798434635327215,10.56010129357178,4.200323542171337
597,3.728090181394893,10.72086281053338,4.200300758254697
598,3.7744261472908027,10.875257565189807,4.189597119346405
599,3.8189895101076283,11.02374587952052,4.168614516905175
600,3.861896231571621,11.166714146296838,4.137718220916811
601,3.9032436152799215,11.304486588068503,4.097247054935018
602,3.943113317270865,11.437335288599419,4.047521719443102
603,3.9815739533436227,11.565488880643295,3.9888514805542075
604,4.018683378828631,11.689140142301897,3.9215393864866046
605,4.054490688721742,11.808452661615137,3.8458861528403405
606,4.089037968002815,11.923566668747963,3.762192856555053
607,4.122361811573472,12.034604100531693,3.6707625863650186
608,4.154494628497819,12.141672946287477,3.5719012061476634
609,4.185465744117133,12.24487092015127,3.4659173916114163
610,4.2153023144314545,12.344288507858778,3.353122098148929
611,4.244030068633357,12.440011440921115,3.2338276085046616
612,4.271673897041083,12.532122655660068,3.10834629457889
613,4.298258302502042,12.620703797316894,2.976989210094684
614,4.323807733495948,12.7058363299758,2.840064611802649
615,4.3483468167004995,12.787602311489415,2.697876487860616
616,4.371900505813736,12.86608488936555,2.550723154052979
617,4.394494162102568,12.941368569160687,2.3988959622700405
618,4.416153580604924,13.013539301787356,2.2426781515022167
619,4.4369049742700915,13.082684430668662,2.0823438596387978
620,3.9525442920025897,10.61288566848996,2.954390878716947
621,3.693901297625746,9.29404173514748,3.411333646827041
622,3.515700750979181,8.385381091044682,3.716797097213157
623,3.379370962253364,7.6902232143424865,3.940775268786583
624,3.268796927073444,7.1263962456917875,4.1125062295922845
625,3.1756805389724483,6.6515873925169995,4.247039497840679
626,3.0951802401728297,6.241109115462073,4.353149824988173
627,3.0242238199269353,5.879295935103316,4.436400046071661
628,2.960740326808198,5.555587883513684,4.50053606444567
629,2.9032686966080425,5.262534862644531,4.548198306245181
630,2.8507409952001272,4.994691380159486,4.581316426437119
631,2.8023543745386057,4.7479636415321815,4.601343165801087
632,2.7574914313700543,4.51920345194233,4.609400507335232
633,2.715668526832347,4.305944693253694,4.606375208057329
634,2.6765010301346335,4.10622609840659,4.592983696389156
635,2.6396792105882225,3.9184683227111035,4.569817665939297
636,2.6049510510061937,3.741386307823139,4.537377052599364
637,2.5721096865078303,3.5739252310763634,4.496094469790814
638,2.540984010288717,3.4152126034574977,4.446353648355856
639,2.511431496421584,3.2645216724210995,4.388503506025082
640,2.4833326086121015,3.1212429116315716,4.322868905462399
641,2.4565863692557732,2.984861427185007,4.249758811035798
642,2.4311067981873364,2.8549387984714842,4.1694723419724795
643,2.406820020346789,2.731098329903544,4.082303093306626
644,2.383661901512762,2.6130129953076233,3.9885420229707296
645,2.3615761110433238,2.5003955596648497,3.8884791610036116
646,2.3405125367637116,2.3929904964807247,3.782404370011756
647,2.320425994297486,2.290567406548473,3.670607365203694
648,2.301275184446705,2.1929157015365077,3.5533771822914515
649,2.2830218598973406,2.0998403549443463,3.4310012601525
650,2.2656301680309032,2.0111585510397982,3.303764282136988
651,2.249066140889715,1.9266970841459832,3.171946896056778
652,2.2332973069168323,1.8462903788682095,3.0358244093120192
653,2.2182924022635544,1.7697790180249051,2.895665533342893
654,2.1421397742428816,2.7225317364606787,2.8309102084686057
655,2.075008202235574,3.5624211714709273,2.763546904575532
656,2.0149885564509047,4.313332626100851,2.6929781332583795
657,1.9607223238345532,4.992262585424935,2.6187810613145523
658,1.9112084790961135,5.611734971354258,2.5406468317778708
659,1.8656882997259832,6.181242232834473,2.4583444964434187
660,1.8235731674406896,6.708148628779231,2.371698525870971
661,1.784397428163305,7.198280001305559,2.280574237635429
662,1.7477865432391186,7.656322238881245,2.1848680584718947
663,1.7134349371360316,8.086098425836546,2.0845008520059576
664,1.6810901985914035,8.490766503307526,1.9794132535717475
665,1.6505415640801806,8.872963353653484,1.8695623542641675
666,1.621611359664157,9.234911872288793,1.754919311504749
667,1.5941485314221984,9.578501909081185,1.6354676061725917
668,1.5680236790623778,9.905352403299124,1.5112017557089499
669,1.5431251901958039,10.216859748076926,1.3821263501058567
670,1.5193561931567294,10.51423591397001,1.2482553156862854
671,1.4966321272231458,10.798538848154477,1.1096113373665073
672,1.4748787845922327,11.070696971457082,0.9662253880767463
673,1.454030717170403,11.33152911115538,0.8181363269364704
674,1.4431071085893208,10.05507558409045,1.3378798195729449
675,1.4361414745341103,9.24112220119321,1.6601650829391135
676,1.4310033137953793,8.640714071508118,1.888312085874318
677,1.4269230786282894,8.163927437162195,2.059632983456359
678,1.4235335493373504,7.7678516727851,2.1919232773798436
679,1.4206304901456115,7.428621269474023,2.295070884718911
680,1.4180885525737832,7.131588914730182,2.375136197242291
681,1.4158253161270176,6.867123548398847,2.4360977284992007
682,1.4137837638016908,6.628562577726173,2.4807039204216843
683,1.4119228963645714,6.411115130220182,2.510930491304448
684,1.4102123315441466,6.211230954391541,2.528244794282962
685,1.4086290147235085,6.0262160552248725,2.533768023759798
686,1.4071551203240489,5.853987465126064,2.5283798670585065
687,1.405776659082108,5.692910500390682,2.512789006132622
688,1.4044825212253125,5.541686953743716,2.4875824087655554
689,1.4032637980693379,5.3992758210660154,2.4532608516103434
690,1.4021132866859265,5.264835420498493,2.4102650822315805
691,1.4010251182339606,5.137679961911481,2.3589952908242813
692,1.3999944721864055,5.017246153541964,2.2998255530405136
693,1.3990173521249982,4.90306700299004,2.2331143243925933
694,1.3980904072662357,4.794750962042657,2.1592117442694474
695,1.3972107892522139,4.69196519229142,2.078464338015946
696,1.3963760370858327,4.594422119496961,1.9912176188381414
697,1.3955839851250873,4.501868682470424,1.8978170416906857
698,1.3948326902643189,4.414077824003151,1.7986077215477
699,1.3941203751577906,4.330841856386712,1.6939332855001672
700,1.393445384804554,4.251967388235595,1.5841341784855871
701,1.3928061541481278,4.177271538421214,1.4695456879383542
702,1.392201184623443,4.106579195518432,1.3504958970311098
703,1.3916290278405201,4.03972111119817,1.2273037231993074
704,1.3452076273057798,5.0772608340614624,1.751539714440197
705,1.3099793325172033,5.864629478498037,2.139688464371199
706,1.281539592053833,6.500270801223461,2.443125396618826
707,1.2576592552604922,7.034007348010817,2.687842931772805
708,1.2370518399809334,7.494592588692688,2.8888325464161357
709,1.218907033838405,7.900137378803837,3.0555278302777933
710,1.2026814289667858,8.262787134904821,3.1942466231981292
711,1.1879930163848018,8.59107993400312,3.3094227304882016
712,1.1745632221765798,8.891242031664998,3.404283102874171
713,1.1621828867608575,9.16794824104726,3.4812458168266014
714,1.1506912192968162,9.424792311638269,3.5421668296695894
715,1.1399622079308747,9.664590666513101,3.5884999102322377
716,1.1298955247224154,9.889585681440348,3.621404292033731
717,1.1204102501994453,10.101585943958927,3.6418195793086667
718,1.1114404267700508,10.302065636683876,3.650519437668083
719,1.1029318321244568,10.492236653259289,3.6481511274761735
720,1.0948395859040856,10.673102090409172,3.6352653267946113
721,1.0871263369492277,10.84549676378853,3.6123391083188774
722,1.0797608620740562,11.010118526008371,3.579793944403786
723,1.0727169611827616,11.167552961299922,3.538009978987616
724,1.0659725692716342,11.318293232677908,3.487337392227043
725,1.0595090301789472,11.462756313965675,3.428105416000334
726,1.0533104937959912,11.601296462406856,3.3606293891675043
727,1.0473634102058509,11.734216524897034,3.285216139632807
728,1.0416561023466173,11.861777489158186,3.2021679235482923
729,1.0361784042875517,11.984206568433347,3.111785123411421
730,1.0309213557790853,12.101704028435046,3.014367893365766
731,1.0258769459526362,12.214448915772653,2.91021693242639
732,1.0210379003526697,12.322603817884115,2.7996335587739796
733,1.016397506228909,12.426318767835692,2.68291924777177
734,1.0119494714540447,12.525734397576228,2.5603747821960257
735,1.0076878127300977,12.62098443657652,2.432299145907929
736,1.0036067690047779,12.71219764701363,2.298988273026689
737,0.9997007362879893,12.799499280652148,2.1607337449022235
738,0.9959642203556726,12.883012135935104,2.0178215079714596
739,1.1122357429969774,10.465925593238444,2.8935544462894565
740,1.1731365341954723,9.199902069150099,3.343563990610754
741,1.2148422839701392,8.33291070064101,3.6423932974705244
742,1.2466539004213588,7.67160147995695,3.86062757070748
743,1.2724114178233483,7.136146647412185,4.027403298895962
744,1.294079258062525,6.685709224200785,4.157618789148279
745,1.312798685653507,6.296564268589156,4.259922801489142
746,1.3292916648537065,5.953703375670778,4.3397807812676215
747,1.3440436960566768,5.647033820751977,4.400863757796609
748,1.357396606186439,5.3694496053972465,4.445753974107016
749,1.3695997833609401,5.115766376206006,4.476335290095897
750,1.380840370159455,4.882093758306945,4.494024062049519
751,1.391262007727111,4.665445697411121,4.499913289593576
752,1.4009769814042874,4.463487972902798,4.494866813843102
753,1.4100743809656209,4.27436856039568,4.479583344378656
754,1.418625758580178,4.096600012395933,4.454641491821091
755,1.4266891638110961,3.9289755775453794,4.4205323772974054
756,1.4343120963618197,3.7705078180658718,4.377683803364419
757,1.4415337191756745,3.6203826031957678,4.326478461387853
758,1.4483865541905598,3.4779238573436326,4.267267745633618
759,1.454897807606929,3.3425660100283796,4.2003821957356005
760,1.4610904230059076,3.2138321033507804,4.126139258589029
761,1.4669839289383004,3.0913161720643694,4.044848866090102
762,1.4725951267559123,2.97466894473598,3.9568172142879945
763,1.4779386508083017,2.863586198211278,3.862349067458082
764,1.4830274242873263,2.757799281384482,3.761748873812825
765,1.487873028332125,2.657067442135651,3.655320953052306
766,1.4924859983670433,2.5611716669709863,3.5433689913020796
767,1.4968760592479682,2.4699097927316886,3.4261950525352063
768,1.501052309117716,2.3830926845542524,3.3040982867220103
769,1.5050233605937708,2.300541300818275,3.1773734846942414
770,1.5087974468453254,2.2220844879858714,2.9999999999999987
771,1.4817039386179949,3.1262158270291445,3.20174784084253
772,1.4584985386034754,3.900597985741189,3.3643887444055003
773,1.4381950500233984,4.578141113900479,3.496444170476189
774,1.4201405588499536,5.180633457949349,3.603553522689318
775,1.4038804088595267,5.7232472479589935,3.689641941557589
776,1.3890853570688029,6.216969577106023,3.7575505412092776
777,1.3755094174923546,6.670009188109346,3.8094013604731645
778,1.3629640731692996,7.088657037859592,3.8468208377511415
779,1.351301774331908,7.4778369763046655,3.8710830413324544
780,1.340404976861812,7.8414715416498355,3.883205040460513
781,1.33017862759998,8.182732731380067,3.8840125137755113
782,1.3205448713902186,8.504218632314876,3.8741861819517953
783,1.3114392342524568,8.808080791070033,3.854295502760344
784,1.3028078133484366,9.096117987077244,3.8248236753104843
785,1.29460516950706,9.36984656064445,3.786186569828115
786,1.2867927199622318,9.630554048538114,3.7387473157067244
787,1.2793374936392152,9.879340721040718,3.682827719035918
788,1.2722111534461817,10.117152208838577,3.618717315070654
789,1.2653892180911306,10.344805471593489,3.5466806178814174
790,1.2588504350337584,10.563009723024177,3.466962964987787
791,1.2525762694118077,10.772383485829499,3.379795242314193
792,1.2465504831037268,10.97346863869347,3.2853976974310006
793,1.2407587847523875,11.166742095264482,3.1839829958071575
794,1.2351885363923143,11.352625594231814,3.0757586383707456
795,1.2298285058367406,11.531493962361248,2.960928833974383
796,1.2246686565586744,11.70368212632642,2.8396959037691003
797,1.219699968697533,11.869491085856085,2.712261283361344
798,1.2149142862213553,12.029193014049264,2.578826181026591
799,1.210304186306262,12.183035616283844,2.439591944779799
800,1.2058628677570846,12.331245853706486,2.2947601867799765
801,1.2015840558589048,12.474033118410485,2.1445327097316462
802,1.1974619214730058,12.611591933266379,1.9891112762580108
803,1.1934910125130564,12.744104238614751,1.8286972584703922
804,1.1896661961879056,12.871741319668917,1.6634912010908898
805,1.1859826105976585,12.994665421791302,1.4936923275285834
806,1.2461651835277932,10.578803676608254,2.611786425166222
807,1.2776769152130285,9.313852987457611,3.1885407531479926
808,1.2992581765592377,8.447533367662864,3.5741948186667014
809,1.3157234118944041,7.786582360834971,3.8587232134458818
810,1.3290598316046023,7.25122894161551,4.079255953551925
811,1.3402839231292947,6.800669053283429,4.254776358969329
812,1.3499862374838116,6.41119667037237,4.396303918698198
813,1.3585403962388987,6.067813795688245,4.510801630277751
814,1.366197700273725,5.760432655462689,4.6029453566525715
815,1.3731351377837135,5.481948551610278,4.676022359739023
816,1.3794818879193604,5.2271759469769785,4.7324280922933815
817,1.3853349360369973,4.992221634596041,4.773959681967897
818,1.3907687639605557,4.774095749122998,4.801998880918955
819,1.3958416250321508,4.570459872409639,4.817631378282709
820,1.40059975602096,4.379457958154831,4.8217277127939715
821,1.4050802934895792,4.199599262501169,4.815000072359746
822,1.4093133500565669,4.029674998258546,4.798043404076952
823,1.4133235310418957,3.8686974533974543,4.7713659607179855
824,1.4171310696688069,3.715854421532752,4.735412476631745
825,1.4207526968087367,3.5704742884362135,4.690581995568435
826,1.424202322112223,3.431998689933908,4.637241650605799
827,1.427491577984941,3.2999606755033275,4.575737250336972
828,1.4306302610585266,3.1739669866570064,4.506401256265639
829,1.4336266945839171,3.0536835096714277,4.4295585814371075
830,1.4364880277376835,2.9388232607679323,4.34553055697545
831,1.4392204830103308,2.8291364553986025,4.254637370750106
832,1.441829559819792,2.7244023347497843,4.157199259289506
833,1.444320200657916,2.6244224962540197,4.053536716425419
834,1.4466969249843296,2.5290155187940573,3.943969962536921
835,1.4489639354122468,2.4380127001692258,3.8288178939896267
836,1.4511252002748418,2.3512547426984938,3.708396703761779
837,1.4531845162937134,2.268589237569439,3.583018333095629
838,1.455145554728436,2.1898688122931804,3.4529888824500925
839,1.4570118940423546,2.114949819426891,3.3186070799305725
840,1.4587870417706386,2.043691458741845,3.0
841,1.4937895616699954,2.772507900191863,3.004687142817088
842,1.5240989092038113,3.4036039148726016,2.998544925292955
843,1.550827493517108,3.9601418944302154,2.9828477202617085
844,1.574732474440123,4.457887290457041,2.958465230184632
845,1.5963523858425683,4.908053362445597,2.926019122329245
846,1.6160837517717699,5.318896465822631,2.885971145953374
847,1.6342267958751935,5.696667805673241,2.8386759723373842
848,1.6510141014387254,6.046210191122239,2.7844145834255265
849,1.6666293311690121,6.371347815418292,2.7234163228391766
850,1.6812198809654617,6.67514973059534,2.655874024345193
851,1.6949056874015878,6.960113235332444,2.5819547397086744
852,1.7077855155043407,7.228294798012138,2.5018075648943303
853,1.719941548757066,7.481405628971552,2.4155694850011904
854,1.731442806670366,7.720882840574363,2.323369818280443
855,1.7423477349124852,7.947943378459661,2.225333633375579
856,1.7527061999779894,8.163625554189624,2.1215843858422248
857,1.7625610476558835,8.368821495404339,2.0122459392155316
858,1.7719493366588084,8.564302832236358,1.8974440846511813
859,1.7809033265644976,8.750741268057753,1.7773076408481996
860,1.7894512771659883,8.92872522341245,1.6519691959354343
861,1.7976181009888164,9.098773422616887,1.521565540948829
862,1.8054258999233377,9.261346067425798,1.3862378375232758
863,1.812894409214397,9.416854081708689,1.2461315584502066
864,1.820041366502582,9.565666795563205,1.101396237408508
865,1.8268828195799895,9.708118353352752,0.9521850625144589
866,1.8334333835669212,9.844513068595347,0.7986543467542407
867,1.839706456025412,9.97512990302045,0.6409629065214872
868,1.8457143968831704,10.100226212914254,0.4792713772385398
869,1.8514686787928762,10.220040879875112,0.3137414923845397
870,1.8569800125870215,10.33479692301262,0.14453534926185432
871,1.862258451729624,10.444703673823229,1.1471192389423398e-15
872,1.882369506772974,9.852966217947182,0.5365425790148481
873,1.897584735807117,9.405281056734697,0.9327940636764168
874,1.9098614537447636,9.044057151610302,1.242602224663458
875,1.9201801205389484,8.7404459475406,1.4929184621568237
876,1.9291028988032792,8.477906657677368,1.6991728166098081
877,1.936982259019813,8.246068369809693,1.8710167632109902
878,1.9440537424531101,8.038000637556515,2.0148776257968035
879,1.9504824287161442,7.848846242338913,2.1352389700743477
880,1.9563883305279466,7.675073990945992,2.235341328623952
881,1.9618612269314777,7.51404227047593,2.317592689906771
882,1.966969793523494,7.363730405095567,2.3838225936228477
883,1.9717674646922752,7.222566168538849,2.4354469553303515
884,1.9762963312005197,7.089311103609928,2.4735795606008795
885,1.9805898107787316,6.9629819440014336,2.4991105300334353
886,1.9846745305136202,6.842795227855548,2.512763715828601
887,1.9885716942006753,6.728127065477224,2.515140273723918
888,1.992298111527308,6.618482857172849,2.506752822681653
889,1.9958670063613266,6.513473510581177,2.4880528109815416
890,1.999288681343626,6.4127958860360605,2.4594525451586753
891,2.0025710867773814,6.316216057860108,2.4213426233209563
892,2.005720319983489,6.223554621584056,2.374105153334777
893,2.008741066083542,6.134673724572957,2.3181230452068666
894,2.0116369824002094,6.049465755624482,2.253785741140843
895,2.014411025422255,5.967843724516838,2.1814918765465627
896,2.0170657197858364,5.889733347639676,2.1016494680064333
897,2.0196033709750156,5.815066789602377,2.014674261424304
898,2.022026225901393,5.7437779384207435,1.9209868449649012
899,2.0243365873588357,5.675799037859091,1.8210090564786976
900,2.103168926043635,5.940039912616612,2.130820520986297
901,2.178669325916736,6.193112345070754,2.416867805904331
902,2.2511681184974948,6.436123585001125,2.680860308671308
903,2.320951712764523,6.6700336566859395,2.924271291412967
904,2.3882699432920345,6.895679989377429,3.1483773144750478
905,2.45334191189839,7.113796998127962,3.3542896857122417
906,2.5163606732795247,7.325031789728747,3.5429798040278873
907,2.577497022798529,7.529956859134288,3.7152997843640923
908,2.636902579086265,7.729080422139216,3.871999402830355
909,2.694712306987297,7.922854872129096,4.013740150050659
910,2.7510465921174463,8.111683733862467,4.141106998346
911,2.8060129531645743,8.295927402991767,4.254618353952365
912,2.8597074595329266,8.475907897915004,4.354734565268942
913,2.9122159082572163,8.65191280471529,4.4418652824139135
914,2.9636148040676913,8.8241985622752,4.516375905136065
915,3.0139721791804215,8.99299321016056,4.5785933102189285
916,3.06334828413482,9.15849870426288,4.628811012012387
917,3.111796177234193,9.320892892565784,4.667293877666538
918,3.1593622373467904,9.480331234020763,4.694282489855449
919,3.2060866224942752,9.636948335705956,4.709997222891985
920,3.252003694316713,9.790859375605173,4.714642072637756
921,3.2971424257545445,9.942161469131387,4.708408256890851
922,3.341526805874745,10.090935026077679,4.69147758216651
923,3.385176251663113,10.23724513091824,4.664025556613086
924,3.4281060320415655,10.381142964086772,4.62622421879488
925,3.470327704799614,10.5226672665424,4.578244649120735
926,3.5118495630979125,10.661845836420557,4.520259134601634
927,3.5526770851847345,10.798697036453317,4.452442967023336
928,3.5928133792341317,10.933231285038069,4.374975867342403
929,3.632259614777723,11.065452502368762,4.2880430427388365
930,3.6710154328445674,11.195359485198145,4.191835895204596
931,3.7090793283001173,11.322947188413059,4.08655241043336
932,3.746448999617267,11.448207897444243,3.9723972625049604
933,3.7831216631097,11.571132281556125,3.8495816734788932
934,3.8190943302959885,11.69171032355323,3.7183230679858403
935,3.854364048426321,11.809932126010137,3.578844561870879
936,3.8889281052549323,11.92578859765534,3.431374321537301
937,3.922784199894476,12.039272026064037,3.2761448274128506
938,3.9559305820850548,12.150376544478819,3.113392071329464
939,3.9883661625010913,12.259098501551168,2.943354713867208
940,4.020090596853377,12.365436743246029,2.766273224053645
941,4.051104346563878,12.469392816219846,2.582389020345234
942,4.0814087187316925,12.570971101783819,2.3919436286090137
943,4.111005887995983,12.67017888918706,2.195177869898066
944,4.139898902754938,12.767026396462146,1.992331088180133
945,4.168091678032761,12.861526746515706,1.7836404258303034
946,4.195588977108893,12.953695905550777,1.5693401526247082
947,4.34079586398679,10.584495282114098,2.5588436218524917
948,4.4155383633900795,9.364994058784415,3.059521964972698
949,4.466456347113629,8.534214463024496,3.3912785475266363
950,4.505199514051977,7.902079601945708,3.6340167064321145
951,4.536528226220207,7.3909192431202,3.820379600831015
952,4.562864028706024,6.961223372561592,3.9669638668470624
953,4.585608687516787,6.590120727274306,4.0833683794486815
954,4.6056467102547245,6.263179650415592,4.175642403281918
955,4.623571765820596,5.970713819524919,4.247839996822994
956,4.639801197339499,5.7059138496382085,4.3028069702463725
957,4.65463908340515,5.463818383830311,4.342615110655787
958,4.668313321323002,5.240709041728375,4.368818422857307
959,4.6809986070729686,5.033735477640032,4.382612833866395
960,4.692831302586531,4.840672805542077,4.3849404237477945
961,4.703919411527493,4.659758833894462,4.376560220370622
962,4.714349489301812,4.4895813216791565,4.358097992224632
963,4.724191568671658,4.328997611909532,4.330082337161821
964,4.733502765398319,4.177075801835185,4.2929714809514055
965,4.742329984466723,4.033050588088518,4.247173515816995
966,4.750711999192587,3.8962893438999235,4.193061799869316
967,4.758681082341303,3.7662655057053063,4.130986627848467
968,4.766264308329736,3.642537326376188,4.061283918855042
969,4.7734846063272744,3.5247306927861612,3.9842814563238877
970,4.780361618411831,3.4125251241080616,3.900303100037541
971,4.7869124003807615,3.305642337358205,3.8096713288123625
972,4.793151992367443,3.203836937196504,3.71270843785904
973,4.799093879960061,3.1068888922965203,3.6097366891544005
974,4.804750362555591,3.014597525268873,3.501077687010201
975,4.81013284316732,2.926776784151651,3.3870512208255983
976,4.815252052160444,2.84325159193257,3.2679737828574527
977,4.8201182160137455,2.7638550930276495,3.144156932592282
978,4.824741180982918,2.688426635586147,3.015905643254455
979,4.829130500380121,2.6168103474340567,2.883516732137978
980,4.833295493059633,2.5488541818204746,2.7472774462084097
981,4.837245279617706,2.484409326779323,2.607464248566239
982,4.840988801794354,2.42332988856907,2.464341830148188
983,4.451217087222512,3.404849369380747,2.45617615824396
984,4.149276771354614,4.165192644654881,2.4400944535257714
985,3.9027047724999564,4.786107942637363,2.4170038724332437
986,3.694288375979434,5.31094016020906,2.3873882876724126
987,3.513791051531007,5.765466831994679,2.3515387462134187
988,3.354628237726644,6.166269138907559,2.309646582370663
989,3.212315242749055,6.524640389875823,2.261847357918159
990,3.083661682236496,6.8486145809162675,2.2082441036840423
991,2.966318964460836,7.144105913720427,2.148920787674278
992,2.858509928002068,7.41558961953026,2.0839507467360954
993,2.75885909560944,7.666529412275111,2.0134023297792387
994,2.6662816495883512,7.8996570697125055,1.9373428929971366
995,2.5799082694185516,8.117161706633985,1.8558417534558458
996,2.4990327224167412,8.320821751567664,1.7689724328615215
997,2.4230743683637113,8.512099367274942,1.6768143752729188
998,2.3515507204958537,8.692209547404698,1.5794542405260186
999,2.2840569593343756,8.862171704576648,1.4769868299217574
1000,2.2202503633622963,9.022848876904744,1.3695156772008126
1001,2.159838289656322,9.174977995057356,1.2571533275850482
1002,2.102568767746343,9.319193568712214,1.140021325560337
1003,2.048223052626586,9.456046439493958,1.0182499346470186
1004,1.9966096720472069,9.586018771028732,0.8919776171609075
1005,1.947559631895516,9.709536122708192,0.7613503070968364
1006,1.900922532225682,9.82697723026722,0.6265205135184007
1007,1.8565634085120712,9.938681960110097,0.4876462944619489
1008,1.8143601566188112,10.044957793728084,0.34489014204219287
1009,1.7742014315375743,10.14608511907824,0.19841781820598292
1010,1.7042143568277235,8.62514558699974,1.0704372507978817
1011,1.6637961263228869,7.746787906723459,1.5651467609503045
1012,1.6351539771323664,7.124344731777876,1.906267265068057
1013,1.6128990824511367,6.640707585301145,2.1615465384372845
1014,1.5946588668862771,6.244316322468105,2.360798756538434
1015,1.5791750789743633,5.907826974410896,2.519820816515639
1016,1.5656994929088712,5.614979307182306,2.6479922850799364
1017,1.5537510398341934,5.355318866968133,2.7513307790300296
1018,1.5430023995841642,5.121732423469322,2.833919686580334
1019,1.533221150642435,4.909169057301326,2.898650147556212
1020,1.5242367287403678,4.713922113485251,2.9476388576099084
1021,1.515920702938511,4.533200566767326,2.9824787990955928
1022,1.5081744059013726,4.364860206210026,3.004397883628455
1023,1.5009208509309606,4.207227978425955,3.014364029957574
1024,1.4940992586762534,4.0589830435588,3.0131576555692328
1025,1.4876612287497666,3.919073577925437,3.00142353121649
1026,1.481567977316709,3.78665674207608,2.979709025422974
1027,1.4757882815507604,3.6610540102822138,2.948492951197794
1028,1.4702969032436806,3.541716912861566,2.90820756438818
1029,1.4650733458852345,3.428200025386606,2.859255274929899
1030,1.4601008523714025,3.3201391871597727,2.802021064715105
1031,1.4553655848058318,3.217233676888012,2.736881307424497
1032,1.4508559495969773,3.1192315458826148,2.6642095521311595
1033,1.4465620440322473,3.0259175911633283,2.5843797859384243
1034,1.3859096589282955,3.9700521783168266,2.9377820631887284
1035,1.3361594005035868,4.744480745603819,3.2176840708202645
1036,1.2939465876220624,5.401579004710693,3.4450636496187097
1037,1.2572564069927352,5.9727101891099,3.6324771070415953
1038,1.2247861960946362,6.478151963716483,3.788037317229244
1039,1.195645070580714,6.931772121590261,3.917287769884675
1040,1.1691970357463266,7.343470761414382,4.024181719840516
1041,1.1449724375717258,7.720558669125463,4.1116351428910045
1042,1.1226148687873732,8.06858379522384,4.18185861764277
1043,1.1018477473310724,8.39185150528844,4.236566581187761
1044,1.082452419049209,8.693765440391234,4.277114784368806
1045,1.0642533208252882,8.97705847262333,4.3045937878209575
1046,1.0471076350945008,9.24395374625778,4.319894516524125
1047,1.0308978942033535,9.496279800672617,4.3237554757288414
1048,1.0155265759024275,9.735554698653567,4.31679758902468
1049,1.0009120749277016,9.963048734058418,4.299550468508283
1050,0.9869856452681944,10.179832029464956,4.2724726122694
1051,0.9736890395270558,10.386811282637549,4.235967196043676
1052,0.9609726569552318,10.584758594832408,4.190394590228955
1053,0.9487940681698407,10.77433443550711,4.136082379816291
